DateTime,Order ID,Customer ID,Product ID,Product Name,Product Category,Units (Placed Orders),Price Per Unit (MYR),Sales (Placed Orders) (MYR),Payment Method,Discounts Applied (MYR),Shipping Costs (MYR),Order Status,Revenue (MYR)
2023-04-18 18:34:00,OR202304000878,8719359714,7341408,Educational Wooden Puzzle Set,Toys & Hobbies,5,4,20,Credit Card,0,10.07,Return,30.07
2023-04-28 06:50:00,OR202304000879,8852944099,7342501,Foldable Fabric Storage Box,Home & Living,1,16,16,Credit Card,0,13.83,Completed,29.83
2023-04-28 18:04:00,OR202304000880,8743443965,7378213,Space-Saving Wardrobe Organizer,Home & Living,2,16,32,E-wallet,0,9.31,Completed,41.31
2023-04-08 05:12:00,OR202304000881,8697352245,7376251,Disposable 3-Ply Face Masks,Health & Beauty,2,8,16,Bank Transfer,0,14.63,Return,30.63
2023-04-12 11:52:00,OR202304000882,8887090372,7325208,Non-Stick Air Fryer,Home & Living,1,16,16,E-wallet,2.48,12.18,Pending,25.7
2023-04-02 00:27:00,OR202304000883,8202092076,7366707,Space-Saving Wardrobe Organizer,Home & Living,2,16,32,Bank Transfer,2.17,10.96,Return,40.79
2023-04-14 17:01:00,OR202304000884,8157308833,7375747,Fast Charging Power Bank,Electronics,3,12.8,38.4,E-wallet,1.67,5.45,Pending,42.18
2023-04-03 12:25:00,OR202304000885,8744943678,7343009,Fast Charging Power Bank,Electronics,5,12.8,64,Bank Transfer,1.45,10.65,Completed,73.2
2023-04-03 22:22:00,OR202304000886,8752919327,7339237,Ergonomic Wireless Mouse,Electronics,4,12.8,51.2,Bank Transfer,1.81,5.54,Pending,54.93
2023-04-12 06:59:00,OR202304000887,8067532383,7331269,Educational Wooden Puzzle Set,Toys & Hobbies,5,4,20,Credit Card,0,11.76,Pending,31.76
2023-04-23 09:11:00,OR202304000888,8391260773,7357851,Ergonomic Wireless Mouse,Electronics,1,12.8,12.8,Bank Transfer,0,10.7,Return,23.5
2023-04-20 16:27:00,OR202304000889,8970185844,7365997,Non-Stick Air Fryer,Home & Living,3,16,48,E-wallet,0,14.45,Return,62.45
2023-04-04 01:17:00,OR202304000890,8050947863,7368067,Disposable 3-Ply Face Masks,Health & Beauty,5,8,40,E-wallet,1.27,7.26,Pending,45.99
2023-04-02 08:54:00,OR202304000891,8417955852,7372003,Fast Charging Power Bank,Electronics,2,12.8,25.6,Bank Transfer,2.44,10.57,Pending,33.73
2023-04-27 14:28:00,OR202304000892,8118225415,7358728,Non-Stick Air Fryer,Home & Living,1,16,16,Credit Card,0,12.93,Completed,28.93
2023-04-13 16:30:00,OR202304000893,8838597645,7362649,Disposable 3-Ply Face Masks,Health & Beauty,4,8,32,Bank Transfer,3,7.7,Completed,36.7
2023-04-27 10:37:00,OR202304000894,8574568522,7303882,Disposable 3-Ply Face Masks,Health & Beauty,2,8,16,Bank Transfer,0,14.38,Completed,30.38
2023-04-05 09:00:00,OR202304000895,8809866734,7318870,Ergonomic Wireless Mouse,Electronics,3,12.8,38.4,Bank Transfer,0,13.93,Pending,52.33
2023-04-08 20:19:00,OR202304000896,8038142900,7355556,Foldable Fabric Storage Box,Home & Living,4,16,64,Credit Card,0,7.05,Pending,71.05
2023-04-19 20:05:00,OR202304000897,8468168376,7344594,Fast Charging Power Bank,Electronics,4,12.8,51.2,Credit Card,0,10.14,Return,61.34
2023-04-22 16:05:00,OR202304000898,8288869748,7376983,Space-Saving Wardrobe Organizer,Home & Living,2,16,32,Credit Card,1.97,13.66,Return,43.69
2023-04-03 10:27:00,OR202304000899,8405841653,7335208,Disposable 3-Ply Face Masks,Health & Beauty,2,8,16,Credit Card,0,10.14,Completed,26.14
2023-04-09 22:30:00,OR202304000900,8465584762,7338928,Ergonomic Wireless Mouse,Electronics,1,12.8,12.8,Bank Transfer,0,11.07,Return,23.87
2023-04-08 09:34:00,OR202304000901,8752583931,7378447,Trendy Waist Bag,Women's Fashion,4,9.6,38.4,Bank Transfer,0,13.87,Pending,52.27
2023-04-06 02:36:00,OR202304000902,8126388960,7370763,Disposable 3-Ply Face Masks,Health & Beauty,2,8,16,Credit Card,0,13.87,Return,29.87
2023-04-11 04:46:00,OR202304000903,8757566458,7398126,Disposable 3-Ply Face Masks,Health & Beauty,5,8,40,Bank Transfer,0,12.27,Return,52.27
2023-04-25 15:33:00,OR202304000904,8241327754,7350649,Trendy Waist Bag,Women's Fashion,4,9.6,38.4,Bank Transfer,2.82,5.19,Completed,40.77
2023-04-11 12:21:00,OR202304000905,8558369313,7399288,Space-Saving Wardrobe Organizer,Home & Living,1,16,16,E-wallet,0,11.19,Pending,27.19
2023-04-08 16:00:00,OR202304000906,8151375426,7385652,Space-Saving Wardrobe Organizer,Home & Living,3,16,48,E-wallet,0,7.38,Pending,55.38
2023-04-26 08:27:00,OR202304000907,8319390987,7362587,Fast Charging Power Bank,Electronics,4,12.8,51.2,Bank Transfer,2.89,7.54,Return,55.85
2023-04-02 04:24:00,OR202304000908,8143231081,7309410,Fast Charging Power Bank,Electronics,2,12.8,25.6,Bank Transfer,0,11.96,Completed,37.56
2023-04-18 21:59:00,OR202304000909,8557176968,7358608,Educational Wooden Puzzle Set,Toys & Hobbies,1,4,4,Bank Transfer,0,14.58,Completed,18.58
2023-04-11 09:51:00,OR202304000910,8118426781,7361006,Non-Stick Air Fryer,Home & Living,3,16,48,Credit Card,2.15,12.52,Return,58.37
2023-04-17 22:50:00,OR202304000911,8146062659,7360719,Disposable 3-Ply Face Masks,Health & Beauty,2,8,16,Credit Card,0,13.53,Completed,29.53
2023-04-12 10:15:00,OR202304000912,8797155170,7355515,Foldable Fabric Storage Box,Home & Living,1,16,16,E-wallet,0,5.9,Return,21.9
2023-04-08 03:46:00,OR202304000913,8202702234,7328914,Space-Saving Wardrobe Organizer,Home & Living,3,16,48,Bank Transfer,0,5.15,Pending,53.15
2023-04-20 06:28:00,OR202304000914,8865184429,7376532,Trendy Waist Bag,Women's Fashion,1,9.6,9.6,Credit Card,0,10.7,Return,20.3
2023-04-14 06:54:00,OR202304000915,8839504915,7363985,Trendy Waist Bag,Women's Fashion,5,9.6,48,E-wallet,2.34,7.66,Pending,53.32
2023-04-15 19:30:00,OR202304000916,8844156229,7357813,Space-Saving Wardrobe Organizer,Home & Living,2,16,32,Bank Transfer,0,5.55,Pending,37.55
2023-04-17 17:42:00,OR202304000917,8643512076,7336673,Disposable 3-Ply Face Masks,Health & Beauty,3,8,24,Bank Transfer,0,9.29,Completed,33.29
2023-04-22 21:21:00,OR202304000918,8518566670,7305286,Foldable Fabric Storage Box,Home & Living,4,16,64,Credit Card,0,7.92,Return,71.92
2023-04-27 18:36:00,OR202304000919,8058602502,7395245,Fast Charging Power Bank,Electronics,3,12.8,38.4,Credit Card,1.1,10.67,Pending,47.97
2023-04-12 09:56:00,OR202304000920,8356178430,7304876,Ergonomic Wireless Mouse,Electronics,4,12.8,51.2,E-wallet,2.97,11.91,Return,60.14
2023-04-09 14:58:00,OR202304000921,8431003830,7393238,Non-Stick Air Fryer,Home & Living,2,16,32,Credit Card,2.85,7.52,Completed,36.67
2023-04-26 05:08:00,OR202304000922,8226985448,7379814,Ergonomic Wireless Mouse,Electronics,1,12.8,12.8,Credit Card,0.85,6.6,Return,18.55
2023-04-23 03:20:00,OR202304000923,8788778472,7383042,Disposable 3-Ply Face Masks,Health & Beauty,4,8,32,E-wallet,0.96,6.45,Return,37.49
2023-04-06 06:41:00,OR202304000924,8252402165,7316906,Trendy Waist Bag,Women's Fashion,5,9.6,48,E-wallet,0,6.73,Return,54.73
2023-04-28 16:22:00,OR202304000925,8548001081,7359033,Fast Charging Power Bank,Electronics,4,12.8,51.2,Credit Card,0,9.36,Return,60.56
2023-04-23 12:51:00,OR202304000926,8274790646,7388957,Non-Stick Air Fryer,Home & Living,1,16,16,Credit Card,2.26,6.46,Return,20.2
2023-04-23 22:56:00,OR202304000927,8707440792,7396701,Ergonomic Wireless Mouse,Electronics,5,12.8,64,Credit Card,0,9.67,Return,73.67
2023-04-25 09:39:00,OR202304000928,8748807043,7308239,Disposable 3-Ply Face Masks,Health & Beauty,5,8,40,Credit Card,0,7.82,Return,47.82
2023-04-20 03:08:00,OR202304000929,8058821183,7387392,Ergonomic Wireless Mouse,Electronics,3,12.8,38.4,Credit Card,0,14.57,Completed,52.97
2023-04-17 06:04:00,OR202304000930,8548661522,7314615,Space-Saving Wardrobe Organizer,Home & Living,3,16,48,Bank Transfer,0,13.23,Pending,61.23
2023-05-25 21:10:00,OR202305000931,8771514276,7319552,Non-Stick Air Fryer,Home & Living,4,16.4,65.6,E-wallet,0,11.52,Pending,77.12
2023-05-15 02:35:00,OR202305000932,8403626507,7331364,Non-Stick Air Fryer,Home & Living,4,16.4,65.6,E-wallet,0,13.77,Completed,79.37
2023-05-27 13:48:00,OR202305000933,8857567966,7340381,Non-Stick Air Fryer,Home & Living,5,16.4,82,E-wallet,1.73,14.91,Return,95.18
2023-05-17 02:54:00,OR202305000934,8906806045,7394463,Space-Saving Wardrobe Organizer,Home & Living,4,16.4,65.6,Credit Card,2.41,10.11,Return,73.3
2023-05-08 17:56:00,OR202305000935,8567130706,7333661,Ergonomic Wireless Mouse,Electronics,4,13.12,52.48,E-wallet,0.58,14.44,Completed,66.34
2023-05-28 20:41:00,OR202305000936,8347280615,7376956,Space-Saving Wardrobe Organizer,Home & Living,1,16.4,16.4,E-wallet,1.25,14.04,Pending,29.19
2023-05-11 06:54:00,OR202305000937,8471103302,7381897,Fast Charging Power Bank,Electronics,1,13.12,13.12,Credit Card,0.92,14.88,Completed,27.08
2023-05-25 21:34:00,OR202305000938,8477146150,7307410,Trendy Waist Bag,Women's Fashion,2,9.84,19.68,E-wallet,0,7.74,Completed,27.42
2023-05-19 17:47:00,OR202305000939,8650331841,7379629,Foldable Fabric Storage Box,Home & Living,1,16.4,16.4,Credit Card,0,10.27,Pending,26.67
2023-05-26 18:10:00,OR202305000940,8525854094,7362826,Trendy Waist Bag,Women's Fashion,3,9.84,29.52,Bank Transfer,2.44,9.54,Return,36.62
2023-05-22 13:33:00,OR202305000941,8242223305,7341316,Non-Stick Air Fryer,Home & Living,4,16.4,65.6,Bank Transfer,2.5,7.73,Completed,70.83
2023-05-01 00:00:00,OR202305000942,8717446070,7360575,Ergonomic Wireless Mouse,Electronics,4,13.12,52.48,Credit Card,0,13.76,Return,66.24
2023-05-21 22:31:00,OR202305000943,8453580942,7309182,Foldable Fabric Storage Box,Home & Living,5,16.4,82,Bank Transfer,0,9.75,Completed,91.75
2023-05-03 14:33:00,OR202305000944,8482027404,7378188,Trendy Waist Bag,Women's Fashion,2,9.84,19.68,E-wallet,0,7.95,Completed,27.63
2023-05-15 12:20:00,OR202305000945,8047860468,7389665,Space-Saving Wardrobe Organizer,Home & Living,5,16.4,82,E-wallet,1.24,10.17,Return,90.93
2023-05-07 06:48:00,OR202305000946,8497892589,7355908,Trendy Waist Bag,Women's Fashion,5,9.84,49.2,Bank Transfer,0,10.33,Completed,59.53
2023-05-27 20:42:00,OR202305000947,8169150339,7363507,Ergonomic Wireless Mouse,Electronics,1,13.12,13.12,E-wallet,2.02,12.33,Pending,23.43
2023-05-05 11:24:00,OR202305000948,8353560756,7330967,Disposable 3-Ply Face Masks,Health & Beauty,2,8.2,16.4,E-wallet,0,7.98,Pending,24.38
2023-05-18 00:01:00,OR202305000949,8294039069,7346231,Space-Saving Wardrobe Organizer,Home & Living,3,16.4,49.2,E-wallet,1.07,11.18,Return,59.31
2023-05-20 06:21:00,OR202305000950,8165312617,7341198,Trendy Waist Bag,Women's Fashion,2,9.84,19.68,E-wallet,0,12.45,Return,32.13
2023-05-10 07:14:00,OR202305000951,8266252915,7333033,Foldable Fabric Storage Box,Home & Living,1,16.4,16.4,Bank Transfer,1.75,7.34,Pending,21.99
2023-05-13 19:01:00,OR202305000952,8834751400,7386840,Fast Charging Power Bank,Electronics,3,13.12,39.36,Bank Transfer,0,11.14,Pending,50.5
2023-05-25 14:10:00,OR202305000953,8648180610,7397498,Disposable 3-Ply Face Masks,Health & Beauty,3,8.2,24.6,Bank Transfer,2.14,12.32,Pending,34.78
2023-05-18 14:21:00,OR202305000954,8017751424,7315852,Educational Wooden Puzzle Set,Toys & Hobbies,5,4.1,20.5,Credit Card,0,10.59,Return,31.09
2023-05-14 19:15:00,OR202305000955,8813347783,7313258,Foldable Fabric Storage Box,Home & Living,2,16.4,32.8,Bank Transfer,0,7.04,Pending,39.84
2023-05-23 08:33:00,OR202305000956,8639955366,7326130,Trendy Waist Bag,Women's Fashion,5,9.84,49.2,E-wallet,0,10.84,Pending,60.04
2023-05-19 23:19:00,OR202305000957,8274943879,7324381,Fast Charging Power Bank,Electronics,4,13.12,52.48,Bank Transfer,0,13.64,Pending,66.12
2023-05-20 12:16:00,OR202305000958,8626709340,7331075,Disposable 3-Ply Face Masks,Health & Beauty,4,8.2,32.8,Credit Card,0,6.86,Pending,39.66
2023-05-12 05:07:00,OR202305000959,8882344646,7391835,Disposable 3-Ply Face Masks,Health & Beauty,5,8.2,41,E-wallet,0,7.78,Return,48.78
2023-05-05 12:05:00,OR202305000960,8230105070,7388688,Trendy Waist Bag,Women's Fashion,5,9.84,49.2,Credit Card,1.4,8.7,Pending,56.5
2023-05-05 03:04:00,OR202305000961,8926211944,7388639,Fast Charging Power Bank,Electronics,5,13.12,65.6,E-wallet,1.21,7.74,Completed,72.13
2023-05-24 22:03:00,OR202305000962,8161230822,7391872,Space-Saving Wardrobe Organizer,Home & Living,1,16.4,16.4,E-wallet,0,13.29,Return,29.69
2023-05-13 03:12:00,OR202305000963,8143236021,7382609,Educational Wooden Puzzle Set,Toys & Hobbies,2,4.1,8.2,Credit Card,0,7.07,Pending,15.27
2023-05-27 19:57:00,OR202305000964,8421699791,7378330,Ergonomic Wireless Mouse,Electronics,5,13.12,65.6,Credit Card,2.13,12.92,Pending,76.39
2023-05-23 02:38:00,OR202305000965,8628623419,7385147,Fast Charging Power Bank,Electronics,4,13.12,52.48,Bank Transfer,0,5.08,Completed,57.56
2023-05-06 18:42:00,OR202305000966,8480644649,7316052,Trendy Waist Bag,Women's Fashion,3,9.84,29.52,Bank Transfer,0,12.9,Completed,42.42
2023-05-08 09:48:00,OR202305000967,8517974726,7358256,Disposable 3-Ply Face Masks,Health & Beauty,2,8.2,16.4,E-wallet,0,6.72,Pending,23.12
2023-05-18 04:08:00,OR202305000968,8582055673,7371335,Disposable 3-Ply Face Masks,Health & Beauty,4,8.2,32.8,Bank Transfer,0,7.46,Completed,40.26
2023-05-27 16:44:00,OR202305000969,8034345018,7342016,Disposable 3-Ply Face Masks,Health & Beauty,1,8.2,8.2,E-wallet,0,10.25,Return,18.45
2023-05-03 12:44:00,OR202305000970,8566123405,7336755,Space-Saving Wardrobe Organizer,Home & Living,4,16.4,65.6,E-wallet,0,7.68,Completed,73.28
2023-05-18 00:32:00,OR202305000971,8337441918,7367802,Ergonomic Wireless Mouse,Electronics,5,13.12,65.6,Bank Transfer,0,7.9,Completed,73.5
2023-05-21 20:41:00,OR202305000972,8913556856,7332123,Disposable 3-Ply Face Masks,Health & Beauty,2,8.2,16.4,Bank Transfer,1.96,9.7,Return,24.14
2023-05-15 18:45:00,OR202305000973,8223986635,7399771,Non-Stick Air Fryer,Home & Living,2,16.4,32.8,Credit Card,2.34,12.16,Completed,42.62
2023-05-21 04:01:00,OR202305000974,8990844965,7384527,Space-Saving Wardrobe Organizer,Home & Living,5,16.4,82,Bank Transfer,0,13.11,Return,95.11
2023-05-14 12:15:00,OR202305000975,8223087909,7324808,Educational Wooden Puzzle Set,Toys & Hobbies,2,4.1,8.2,E-wallet,2.24,6.33,Pending,12.29
2023-05-24 19:24:00,OR202305000976,8406606498,7351340,Trendy Waist Bag,Women's Fashion,2,9.84,19.68,E-wallet,0,8.86,Completed,28.54
2023-05-16 15:21:00,OR202305000977,8682638378,7336823,Non-Stick Air Fryer,Home & Living,5,16.4,82,Credit Card,0,6.84,Pending,88.84
2023-05-09 02:52:00,OR202305000978,8649551968,7311412,Space-Saving Wardrobe Organizer,Home & Living,2,16.4,32.8,Bank Transfer,1.37,6.38,Pending,37.81
2023-05-20 01:51:00,OR202305000979,8749746501,7309317,Disposable 3-Ply Face Masks,Health & Beauty,3,8.2,24.6,E-wallet,0,8.33,Pending,32.93
2023-05-14 18:16:00,OR202305000980,8538458294,7312917,Fast Charging Power Bank,Electronics,4,13.12,52.48,E-wallet,0,6.04,Completed,58.52
2023-05-22 04:19:00,OR202305000981,8191217479,7388449,Disposable 3-Ply Face Masks,Health & Beauty,1,8.2,8.2,E-wallet,0,9.1,Completed,17.3
2023-05-01 02:12:00,OR202305000982,8626267134,7394231,Ergonomic Wireless Mouse,Electronics,1,13.12,13.12,Bank Transfer,2.92,6.72,Return,16.92
2023-05-13 04:46:00,OR202305000983,8168491480,7339673,Ergonomic Wireless Mouse,Electronics,4,13.12,52.48,E-wallet,0,8.15,Return,60.63
2023-05-22 20:04:00,OR202305000984,8143484105,7372595,Fast Charging Power Bank,Electronics,3,13.12,39.36,Bank Transfer,0,7.97,Return,47.33
2023-05-03 20:23:00,OR202305000985,8494697085,7391574,Fast Charging Power Bank,Electronics,1,13.12,13.12,Credit Card,0,9.76,Return,22.88
2023-05-15 02:29:00,OR202305000986,8528704474,7301606,Educational Wooden Puzzle Set,Toys & Hobbies,1,4.1,4.1,Credit Card,0,13.04,Completed,17.14
2023-05-27 03:18:00,OR202305000987,8416186229,7334466,Fast Charging Power Bank,Electronics,2,13.12,26.24,Bank Transfer,0,6.35,Completed,32.59
2023-05-22 10:48:00,OR202305000988,8595977426,7345044,Non-Stick Air Fryer,Home & Living,4,16.4,65.6,Bank Transfer,0,12.41,Return,78.01
2023-05-26 17:02:00,OR202305000989,8309292770,7380603,Foldable Fabric Storage Box,Home & Living,4,16.4,65.6,Bank Transfer,0,13.44,Pending,79.04
2023-05-02 17:42:00,OR202305000990,8690120244,7321290,Trendy Waist Bag,Women's Fashion,4,9.84,39.36,Bank Transfer,0,14.07,Return,53.43
2023-05-24 11:11:00,OR202305000991,8938105836,7387763,Space-Saving Wardrobe Organizer,Home & Living,5,16.4,82,Bank Transfer,0,14.74,Pending,96.74
2023-05-18 19:10:00,OR202305000992,8739402586,7313317,Non-Stick Air Fryer,Home & Living,4,16.4,65.6,Credit Card,0,6.03,Completed,71.63
2023-06-12 00:18:00,OR202306000993,8022582806,7362627,Trendy Waist Bag,Women's Fashion,1,10.08,10.08,Bank Transfer,0,10.45,Pending,20.53
2023-06-11 03:58:00,OR202306000994,8092216929,7346602,Educational Wooden Puzzle Set,Toys & Hobbies,4,4.2,16.8,E-wallet,0,14.22,Completed,31.02
2023-06-21 06:34:00,OR202306000995,8333307303,7301010,Fast Charging Power Bank,Electronics,1,13.44,13.44,E-wallet,0,10.99,Completed,24.43
2023-06-05 18:47:00,OR202306000996,8639082366,7302219,Disposable 3-Ply Face Masks,Health & Beauty,2,8.4,16.8,Bank Transfer,0,11.61,Completed,28.41
2023-06-12 20:51:00,OR202306000997,8622004106,7384463,Ergonomic Wireless Mouse,Electronics,2,13.44,26.88,Bank Transfer,0,6.63,Completed,33.51
2023-06-24 23:48:00,OR202306000998,8282755726,7338745,Space-Saving Wardrobe Organizer,Home & Living,4,16.8,67.2,E-wallet,0,13.84,Completed,81.04
2023-06-17 08:36:00,OR202306000999,8456608890,7354489,Non-Stick Air Fryer,Home & Living,4,16.8,67.2,E-wallet,0,13.94,Completed,81.14
2023-06-05 23:17:00,OR202306001000,8467421515,7346477,Ergonomic Wireless Mouse,Electronics,1,13.44,13.44,E-wallet,0,13.3,Completed,26.74
2023-06-19 23:11:00,OR202306001001,8110418551,7341295,Non-Stick Air Fryer,Home & Living,3,16.8,50.4,Credit Card,0,9.4,Completed,59.8
2023-06-07 00:36:00,OR202306001002,8209787183,7344492,Disposable 3-Ply Face Masks,Health & Beauty,2,8.4,16.8,Bank Transfer,0,10.15,Pending,26.95
2023-06-12 04:51:00,OR202306001003,8555227500,7369181,Foldable Fabric Storage Box,Home & Living,2,16.8,33.6,Credit Card,0,10.05,Pending,43.65
2023-06-07 04:34:00,OR202306001004,8298704820,7339534,Disposable 3-Ply Face Masks,Health & Beauty,1,8.4,8.4,Credit Card,0,8.81,Pending,17.21
2023-06-25 07:37:00,OR202306001005,8536682251,7351188,Trendy Waist Bag,Women's Fashion,2,10.08,20.16,Credit Card,0,12.39,Completed,32.55
2023-06-15 05:02:00,OR202306001006,8075547576,7389596,Trendy Waist Bag,Women's Fashion,1,10.08,10.08,E-wallet,1.89,10.55,Pending,18.74
2023-06-03 13:49:00,OR202306001007,8023380323,7328899,Trendy Waist Bag,Women's Fashion,5,10.08,50.4,E-wallet,0,10.57,Completed,60.97
2023-06-02 02:40:00,OR202306001008,8795940122,7312070,Disposable 3-Ply Face Masks,Health & Beauty,1,8.4,8.4,E-wallet,0,14.47,Pending,22.87
2023-06-13 05:23:00,OR202306001009,8594392892,7338637,Disposable 3-Ply Face Masks,Health & Beauty,3,8.4,25.2,E-wallet,0,14.59,Pending,39.79
2023-06-06 05:27:00,OR202306001010,8034887499,7346545,Foldable Fabric Storage Box,Home & Living,3,16.8,50.4,Bank Transfer,0,13.85,Return,64.25
2023-06-15 05:54:00,OR202306001011,8624644270,7366209,Foldable Fabric Storage Box,Home & Living,4,16.8,67.2,Credit Card,0,9.61,Pending,76.81
2023-06-20 01:28:00,OR202306001012,8140234760,7364576,Non-Stick Air Fryer,Home & Living,5,16.8,84,Credit Card,0,11.05,Completed,95.05
2023-06-13 04:00:00,OR202306001013,8694617019,7377984,Trendy Waist Bag,Women's Fashion,4,10.08,40.32,Credit Card,0,7.64,Pending,47.96
2023-06-26 18:58:00,OR202306001014,8464051173,7379968,Space-Saving Wardrobe Organizer,Home & Living,3,16.8,50.4,Credit Card,0,11.14,Completed,61.54
2023-06-15 13:45:00,OR202306001015,8963548052,7356777,Fast Charging Power Bank,Electronics,4,13.44,53.76,Credit Card,0,11.83,Completed,65.59
2023-06-13 16:40:00,OR202306001016,8196870380,7397388,Disposable 3-Ply Face Masks,Health & Beauty,2,8.4,16.8,Bank Transfer,1.4,10.77,Pending,26.17
2023-06-13 04:17:00,OR202306001017,8003612021,7351060,Non-Stick Air Fryer,Home & Living,3,16.8,50.4,Credit Card,0.71,9.41,Return,59.1
2023-06-23 11:52:00,OR202306001018,8439953015,7393864,Foldable Fabric Storage Box,Home & Living,3,16.8,50.4,E-wallet,0,7.55,Completed,57.95
2023-06-15 12:47:00,OR202306001019,8863661431,7384175,Space-Saving Wardrobe Organizer,Home & Living,4,16.8,67.2,E-wallet,0,6.21,Return,73.41
2023-06-02 18:49:00,OR202306001020,8412760762,7383646,Fast Charging Power Bank,Electronics,2,13.44,26.88,E-wallet,0,11.43,Completed,38.31
2023-06-26 17:26:00,OR202306001021,8768676981,7319050,Fast Charging Power Bank,Electronics,3,13.44,40.32,Bank Transfer,1.02,13.23,Pending,52.53
2023-06-17 11:49:00,OR202306001022,8101383720,7303190,Fast Charging Power Bank,Electronics,5,13.44,67.2,E-wallet,0.79,14.29,Pending,80.7
2023-06-17 08:24:00,OR202306001023,8606810279,7349399,Fast Charging Power Bank,Electronics,4,13.44,53.76,Credit Card,0,6.49,Return,60.25
2023-06-26 23:43:00,OR202306001024,8552547878,7346447,Trendy Waist Bag,Women's Fashion,2,10.08,20.16,Credit Card,0,11.91,Return,32.07
2023-06-28 10:01:00,OR202306001025,8495649588,7372083,Disposable 3-Ply Face Masks,Health & Beauty,5,8.4,42,E-wallet,0,5.86,Return,47.86
2023-06-05 08:25:00,OR202306001026,8590070131,7395312,Disposable 3-Ply Face Masks,Health & Beauty,2,8.4,16.8,Bank Transfer,0,9.04,Pending,25.84
2023-06-12 16:00:00,OR202306001027,8384185044,7314379,Ergonomic Wireless Mouse,Electronics,2,13.44,26.88,E-wallet,0.78,6.58,Return,32.68
